"source","target","trackspeed"
"DE00LZE","DE0LROD","160.0"
"DE00LZS","DE00LRK","200.0"
"DE0LGPN","DE00LBT","200.0"
"DE0LLES","DELL  N","160.0"
"DE0LMAR","DE00LRH","120.0"
"DE0LPRO","DE00LDL","200.0"
"DE0LROD","DE98998","160.0"
"DE0LTNZ","DE00LZE","120.0"
"DE98575","DE000LR","160.0"
"DE98907","DE00LNW","160.0"
"DE98949","DE00LZS","200.0"
"DE98955","DE0LPRO","200.0"
"DE98972","DE0LLES","160.0"
"DE95528","DE0HSIK","100.0"
"DE0HKAT","DE0HWUL","100.0"
"DE0UNSA","DE95538","100.0"
"DE0UWOF","DEUWOFA","100.0"
"DE000HN","DE0HKAT","100.0"
"DE00HHB","DE00HSC","100.0"
"DE00HSC","DE0HBLB","100.0"
"DE00UER","DE0UWOF","100.0"
"DE0HBLB","DE0HSCH","90.0"
"DE0HHTF","DE95533","100.0"
"DE0HSCH","DE0HWKD","100.0"
"DE0HWKD","DE00UER","100.0"
"DE0HWUL","DE0HHTF","100.0"
"DE0UNIW","DE0UNSA","100.0"
"DE95533","DE00HHB","90.0"
"DEUWOFA","DE0UNIW","100.0"
"DE00HGT","DE0HOTM","80.0"
"DE0HHBS","DE95533","80.0"
"DE0HOTM","DE0HOTL","80.0"
"DE0HSSN","DE0HMHZ","80.0"
"DE0HMHZ","DE00HGT","80.0"
"DE0HOTL","DE0HHBS","80.0"
"DE0HGAA","DE0HOKB","100.0"
"DE0HGGL","DE95571","100.0"
"DE0HOKB","DE95570","60.0"
"DE95571","DE0HGAA","100.0"
"DE0HBSR","DE95572","40.0"
"DELL  N","DE000LL","120.0"
"DE000LN","DE99009","120.0"
"DE00LEF","DE00LFD","120.0"
"DE00LFD","DE00LSF","120.0"
"DE00LSB","DE0LSBS","100.0"
"DE00LSF","DE000LN","120.0"
"DE0LEGD","DE00LEF","120.0"
"DE0LSBE","DE0LEGD","120.0"
"DE0LSBS","DE0LSBE","100.0"
"DE000WB","DE99028","160.0"
"DE00WDF","DE98790","120.0"
"DE00WHU","DE0WPOE","120.0"
"DE00WPF","DE00WDF","120.0"
"DE00WSN","DE00WHU","120.0"
"DE0WPOE","DE00WPF","120.0"
"DE99028","DE00WSN","160.0"
"DE0WRSS","DE99030","80.0"
"DE98792","DE0WRSS","120.0"
"DE99030","DE00WRS","80.0"
"DE000LB","DE00LBA","50.0"
"DE00LBA","DE0LGOR","80.0"
"DE00LDO","DE0LPZS","80.0"
"DE00LPI","DE00LDO","80.0"
"DE00LPZ","DE0LMGI","80.0"
"DE00LRW","DE0LRWD","60.0"
"DE0LFDE","DE00LPI","80.0"
"DE0LGOR","DE0LFDE","80.0"
"DE0LMGI","DE00LRW","80.0"
"DE0LPZH","DE00LPZ","60.0"
"DE0LPZS","DE0LPZH","80.0"
"DE00BSB","DE0BOEG","80.0"
"DE00BSH","DE0BHUB","80.0"
"DE00BZF","DE0BNDL","80.0"
"DE0BBES","DE0BBUW","80.0"
"DE0BBUW","DE0BLNG","80.0"
"DE0BFDF","DE0BKAB","80.0"
"DE0BGRU","DE00BSB","80.0"
"DE0BHUB","DE0BSTW","80.0"
"DE0BKAB","DE00BZF","80.0"
"DE0BKUM","DE0BFDF","80.0"
"DE0BLNG","DE00BSH","80.0"
"DE0BNDL","DE00BKW","100.0"
"DE0BOEG","DE0BBES","80.0"
"DE0BSTW","DE0BKUM","80.0"
"DE0BZOG","DE98448","30.0"
"DE000DJ","DE0DERB","60.0"
"DE0DATL","DE0DERA","60.0"
"DE0DBRE","DE0DATL","60.0"
"DE0DERA","DE0DSCH","60.0"
"DE0DERB","DE0DBRE","60.0"
"DE0DSCH","DE00DSC","60.0"
"EU00041","DE000DJ","40.0"
"EU00041","DE000DJ","40.0"
"DE0DEGG","DE00DEG","60.0"
"DE00WLO","DE0WBER","80.0"
"DE0WBER","DE00WZE","80.0"
"DE0WHAM","DE000WT","80.0"
"DE0WVOG","DE0WHAM","80.0"
"DE0WZEN","DE0WVOG","80.0"
"DE00WHP","DE00WUM","80.0"
"DE00WTO","DE0WEGS","80.0"
"DE00WUM","DE0WUMH","40.0"
"DE0WEGS","DE00WHP","80.0"
"DE98253","DE00WTO","80.0"
"DE00LGC","DE0LWBU","60.0"
"DE0LWBU","DE0LWAE","30.0"
"DE0LBEU","DE0LBRG","50.0"
"DE00LPT","DE0LPTG","80.0"
"DELK  W","DELK  S","40.0"
"DE95572","DE0HBUH","80.0"
"DE0HSMK","DE0HBSR","60.0"
"DE95519","DE0HSVG","40.0"
"DE00HSD","DE00HSI","100.0"
"DE00HSI","DE00HSW","100.0"
"DE00HSW","DE00HSL","100.0"
"DE95551","DE0HLMG","40.0"
"DE00HMS","DE00HSO","80.0"
"DE00HSO","DE0HVIS","80.0"
"DE0HBRO","DE00HMS","80.0"
"DE0HFIS","DE0HEBS","80.0"
"DEHU  G","DE000HU","100.0"
"DE000HU","DE0HFIS","100.0"
"DE0HEBS","DE0HBRO","80.0"
"DE0HVIS","DE0HLGW","80.0"
"DE0EKAN","DE0EPLE","80.0"
"DE0EPLE","DE0ESDM","80.0"
"DE95609","DE0EKAN","90.0"
"DE0EDDP","DE0EDMF","60.0"
"DE0EDFM","DEEDDPB","60.0"
"DE0EDMF","DE95638","60.0"
"DE00EDW","DE0EDMB","100.0"
"DE0EDDP","DE95681","100.0"
"DE0EDMB","DE0EDST","100.0"
"DE0EDST","DE0EDOS","70.0"
"DE95681","DE00EDW","100.0"
"DE0EDOE","DE95634","80.0"
"DE0EDSN","DE0EDOE","90.0"
"DE0ENTE","DE0EDSN","90.0"
"DE95634","DE0EDSH","100.0"
"DE0EWIH","DE0EWGO","80.0"
"DE0EBGZ","DE95725","80.0"
"DE0EBOH","DE95723","80.0"
"DE0EBOW","DE0EBOH","60.0"
"DE0EBRI","DE0EBGZ","80.0"
"DE0ECRA","DE95726","90.0"
"DE0EGBK","DE95733","90.0"
"DE0EGZO","DE0EGBK","90.0"
"DE0EHEO","DE0EHGN","80.0"
"DE0EHGN","DE0ECRA","80.0"
"DE95723","DE0EBRI","80.0"
"DE95725","DE0EHEO","80.0"
"DE95726","DE0EGZO","90.0"
"DE95733","DE0ENON","90.0"
"DE000EE","DE0EEKN","100.0"
"DE95761","DE0EBDA","90.0"
"DE0EEKN","DE0EGRO","110.0"
"DE0EGRO","DE000EG","110.0"
"DE0EEKA","DE0EGHE","50.0"
"DE0EKAI","DE00EDG","150.0"
"DE0EMRY","DE0EKAI","160.0"
"DE00EBO","DE00EBW","120.0"
"DE00EBP","DE95710","120.0"
"DE00EBW","DE00EBP","120.0"
"DE00EDK","DE0EDOP","120.0"
"DE0EDDS","DEEDDPT","110.0"
"DE0EDOP","DE0EDUV","120.0"
"DE0EDUV","DE0EDDS","110.0"
"DE95710","DE00EDK","120.0"
"DEEDDPT","DE00EDO","80.0"
"DE0AOBG","DE000AS","200.0"
"DE0HBAS","DE0HBRA","200.0"
"DE0HBHM","DE0HHAT","150.0"
"DE0HBNF","DE0HDRE","200.0"
"DE0HBOM","DE0HDRO","200.0"
"DE0HDIP","DE0HDRB","200.0"
"DE0HDRE","DE000HT","200.0"
"DE0HHAT","DE000HB","150.0"
"DE0HHRN","DE000HO","150.0"
"DE0HLMB","DE0HDIP","200.0"
"DE00ASL","DE0ALUB","200.0"
"DE00ASP","DE0ABLZ","200.0"
"DE00AVL","DE0ANEB","80.0"
"DE0ABLZ","DE00AKC","160.0"
"DE0AHIF","DE0AHAR","160.0"
"DE0AROG","DE00ASL","200.0"
"DE0ASAG","DE0AOBG","200.0"
"DE0EBRO","DE00EKV","200.0"
"DE0ERES","DE00ERE","160.0"
"DE0ESYB","DE0EDUL","160.0"
"DE0HBAR","DE00HKI","200.0"
"DE0HDRY","DE00HGA","140.0"
"DE95477","DE0AROG","200.0"
"DE95820","DE0ATST","200.0"
"DEAWLBA","DE00AVL","160.0"
"DE00EKV","DE0ERIG","200.0"
"DE00ERE","DE0EMSI","160.0"
"DE0EABT","DE0EMEK","160.0"
"DE0EAPH","DE0EBSL","160.0"
"DE0EBAU","DE0ERES","160.0"
"DE0EBSL","DE0EABT","160.0"
"DE0EBUD","DE0EAPH","160.0"
"DE0EDUL","DE0EBUD","160.0"
"DE0EGST","DE0EMST","120.0"
"DE0ELPE","DE0EHLT","150.0"
"DE0EMSI","DE0ELPE","160.0"
"DE0EMST","DE0ESDM","160.0"
"DE0ERIG","DE0ELEN","200.0"
"DE0ESDM","DE0EEMS","200.0"
"DE0EWBV","DE0EBRO","200.0"
"DE95609","DE0EGST","160.0"
"DE000AS","DE95477","200.0"
"DE000HB","DE0HUTB","120.0"
"DE000HT","DE0HBAS","200.0"
"DE0ALUB","DE95820","200.0"
"DE0EEMS","DE0EWBV","200.0"
"DE0EHLT","DE0ESYH","160.0"
"DE0ELEN","DE0HNAH","160.0"
"DE0EMEK","DE95609","160.0"
"DE0ESYH","DE0ESYB","160.0"
"DE0HBEM","DE0HVEH","150.0"
"DE0HDRO","DE0HLMF","200.0"
"DE0HHSB","DE0HHRN","160.0"
"DE0HLMF","DE0HLMB","200.0"
"DE0HNAH","DE0HHSB","160.0"
"DE0HSYK","DE0HBAR","200.0"
"DE0HVEH","DE0HOSC","160.0"
"DE0HDRB","DE0HBNF","200.0"
"DE0HOSC","DE0HBOM","200.0"
"DE0HUTB","DE0HBON","160.0"
"DE95317","DE0HBEM","150.0"
"DE0EHER","DE95842","60.0"
"DE0EWAN","DE95826","40.0"
"DE95821","DE0EHER","60.0"
"DE0EHEO","DE0EHER","80.0"
"DE0EHGN","DE0EHER","70.0"
"DE0ERES","DE0EHGN","70.0"
"DE0ERES","DE95852","70.0"
"DE0EPRL","DE0EEFR","60.0"
"DE00EOD","DE0EBKM","90.0"
"DE00EOS","DE0EHOC","100.0"
"DE00EPK","DE0EHRI","90.0"
"DE0EBLT","DE95852","100.0"
"DE0EBTB","DE0EGBW","110.0"
"DE0EBTH","DE95871","100.0"
"DE0EDAT","DE0ELUS","90.0"
"DE0EGBN","DE95884","100.0"
"DE0EGBW","DE95883","110.0"
"DE0EHOR","DE00EOD","90.0"
"DE0EHRB","DE00EHM","80.0"
"DE0EHRI","DE0EHRB","90.0"
"DE0ELUS","DE95885","90.0"
"DE0EWSH","DE0EBLT","100.0"
"DE95855","DE0ERHO","100.0"
"DE95871","DE0EBTB","110.0"
"DE95883","DE0EGBN","110.0"
"DE95884","DE0EWSH","100.0"
"DE0EBKM","DE00EPK","90.0"
"DE0ERHO","DE0EDAT","100.0"
"DE95885","DE0EHOR","90.0"
"DE0EMRY","DE0EMRW","160.0"
"DE98745","DE0UEEL","40.0"
"DE000UO","DE00UZE","120.0"
"DE000UR","DE00URS","120.0"
"DE00UCB","DE00UDG","120.0"
"DE00UDG","DE00UPF","120.0"
"DE00UGW","DE0UROT","120.0"
"DE0EHOC","DE0EBTH","80.0"
"DE95710","DE0EBLA",""
"DE00UJP","DE00UGW","120.0"
"DE00UJS","DE00UJP","100.0"
"DE00UJZ","DE00UJS","120.0"
"DE00UKA","DE000UO","120.0"
"DE00UPF","DE00UJZ","120.0"
"DE00URS","DE98761","120.0"
"DE00USK","DE0UGHO","100.0"
"DE00UUS","DE000UR","120.0"
"DE00UZE","DE00UUS","120.0"
"DE0UGHO","DE0UGHS","100.0"
"DE0UGHS","DE00UCB","110.0"
"DE0UROT","DE00UKA","110.0"
"DE00UNS","DE00USR","120.0"
"DE00UOB","DE0UMEN","130.0"
"DE00UGC","DE00UJW","120.0"
"DE00UGW","DE00UNS","120.0"
"DE00UHK","DE00UKR","100.0"
"DE00UJW","DE00UGW","100.0"
"DE00UKR","DE00UTP","100.0"
"DE00UPM","DE00UHK","100.0"
"DE00USR","DE00UPM","100.0"
"DE00UTP","DE000UG","100.0"
"DE00UWM","DE00UOB","130.0"
"DE0UMEN","DE00UGC","130.0"
"DE98769","DE00UWM","60.0"
"DE000NC","DE00NCG","90.0"
"DE000UF","DE00UML","100.0"
"DE000UM","DE00UUM","100.0"
"DE00NCG","DE97657","90.0"
"DE00NCR","DE97660","100.0"
"DE00NEC","DE0NSHF","100.0"
"DE00NSY","DE00NLF","90.0"
"DE00UEH","DE0UORO","100.0"
"DE00UEI","DE000UF","100.0"
"DE00UGM","DE00UVA","80.0"
"DE00UHN","DE00UVF","80.0"
"DE00UIM","DE0UBRT","100.0"
"DE00UML","DE00UEH","100.0"
"DE00URR","DE00UHN","100.0"
"DE00USZ","DE00UIM","100.0"
"DE00UTH","DE00URR","100.0"
"DE00UUM","DE00UGM","100.0"
"DE00UVA","DE00UTH","80.0"
"DE00UVF","DE0UHRS","80.0"
"DE00UWD","DE000UM","100.0"
"DE00UWH","DE0USWL","100.0"
"DE00UWS","DE00UWD","100.0"
"DE0NGUF","DE00NEC","100.0"
"DE0NSHF","DE00NSY","100.0"
"DE0UBRT","DE00UWH","100.0"
"DE0UHRS","DE00UED","80.0"
"DE0UORO","DE00USZ","100.0"
"DE0USWL","DE00UWS","90.0"
"DE97657","DE00NCR","90.0"
"DE97660","DE0NGUF","100.0"
"DE00LRF","DE000LF","120.0"
"DE0BHFW","DE00BFW","120.0"
"DE0LBEI","DE00LRF","120.0"
"DE0LHRA","DE0LKNZ","100.0"
"DE0LKLM","DE0LKYA","100.0"
"DE0LKNZ","DE00LKF","100.0"
"DE0LKYA","DE0LDLG","100.0"
"DE0LMRN","DE00LTG","120.0"
"DE0LUEB","DE00BBE","120.0"
"DE98528","DE0BDKU","120.0"
"DE98568","DE00BGU","100.0"
"DE98836","DE00LEG","120.0"
"DE98837","DE0LDLO","100.0"
"DELEGOB","DE0LDOB","120.0"
"DELF  W","DE0LUEB","120.0"
"DEYBBPO","DE00BPO","120.0"
"DE00LLA","DE00LLW","120.0"
"DE0LSEL","DE00LLG","120.0"
"DE0LSVS","DE0LSEL","120.0"
"DELLW L","DE00LLA","120.0"
"DE00DBU","DE0DWIO","120.0"
"DE00DCO","DE00DBU","120.0"
"DE00DKW","DE000DC","80.0"
"DE00LBL","DE00LPB","100.0"
"DE00LFB","DE98890","100.0"
"DE00LGH","DE00LNA","130.0"
"DE00LLO","DE00LBL","100.0"
"DE00LNA","DE00DCO","110.0"
"DE00LNK","DE00LLO","100.0"
"DE00LPB","DE0LNWY","100.0"
"DE0DCBH","DE00DKW","90.0"
"DE0DWIM","DE0DCBH","110.0"
"DE0DWIO","DE0DWIM","110.0"
"DE0LNWY","DE00LFB","100.0"
"DE98890","DE00LGH","130.0"
"DE0LSBU","DE95563","120.0"
"DE98950","DE0LSBU","120.0"
"DE98955","DE0LBTA","130.0"
"DE0LBRC","DE98990","50.0"
"DE00WGV","DE0WPSW","120.0"
"DE00WMA","DE0WRST","100.0"
"DE0WGRO","DE0WKLE","100.0"
"DE0WKLE","DE0WMOE","100.0"
"DE0WSBG","DE0WMEF","100.0"
"DE00WLF","DE0WSBG","120.0"
"DE0WPSW","DE00WBO","120.0"
"DE95064","DE0ALRA","100.0"
"DE95306","DE00HEA","40.0"
"DE95575","DE0HSMK","50.0"
"DE0EBLA","DE95700","80.0"
"DE00HKI","DE0HDRY","200.0"
"DE0ANEB","DE000AH","80.0"
"DE00AKC","DE0AHIF","160.0"
"DE0ATST","DE00ASP","200.0"
"DE0AHAR","DEAWLBA","160.0"
"DE0EWAN","DE0EBAU","130.0"
"DE000HO","DE95317","110.0"
"DE0HBRA","DE0HSYK","200.0"
"DE00HGA","DE0HBHM","150.0"
"DE0ECAS","DEECASP","80.0"
"DE0ECME","DE0EDBH","80.0"
"DE0EDBH","DE0EDLN","80.0"
"DE0EDHU","DE95847","80.0"
"DE0EDLN","DE0EDMR","80.0"
"DE0EDMR","DE0EDRA","80.0"
"DE0EDRA","DE0EDRZ","80.0"
"DE0EDRZ","DE0EDHU","80.0"
"DEECASP","DE0ECME","80.0"
"DE0EHBO","DE0ECAS","80.0"
"DE95842","DE0EHBO","80.0"
"DE0EDFW","DEEDDPH","120.0"
"DE0EDGM","DE0EDMS","120.0"
"DE0EDLS","DE0EDSM","100.0"
"DE0EDMS","DE0EDFW","120.0"
"DE0EDSM","DE0EDGM","120.0"
"DE000EG","DE0EWAN","60.0"
"DE0EEDZ","DE0EPRL","60.0"
"DE0EGED","DE95831","60.0"
"DE0EPRL","DE0EGED","60.0"
"DE95883","DE00EZK","80.0"
"DE00EEM","DEIEESW","140.0"
"DE0EEME","EU00004","140.0"
"DE0EEMP","DE0EMIL","160.0"
"DE0EFFD","DE0EWES","160.0"
"DE0EHAD","DE0EEMP","160.0"
"DE0EOSD","DE0EOHT","160.0"
"DE0EWES","DE0EWFK","160.0"
"DE0EWFK","DE0EMHO","160.0"
"DE95838","DE0EOSD","160.0"
"DE00EOB","DE95838","160.0"
"DE00EVD","DE0EFFD","160.0"
"DE0EDIN","DE00EVD","160.0"
"DE0EMHO","DE0EHAD","160.0"
"DE0EMIL","DE0EPRA","160.0"
"DE0EOHT","DE0EDIN","160.0"
"DE0EPRA","DE00EEM","160.0"
"DEIEESW","DE0EEME","140.0"
"DE000HR","DE0HRAG","50.0"
"DE00EMV","DE0ECMF","100.0"
"DE0ECFS","DEYEECC","100.0"
"DE0ECMF","DE0ECFS","100.0"
"DE0EDRN","DE0EHDT","100.0"
"DE0EHDT","DE0EWUF","100.0"
"DE0ELBK","DEEREKK","100.0"
"DE0EREK","DE00EMV","100.0"
"DE0EWUF","DE0ELBK","100.0"
"DEEREKK","DE0EREK","100.0"
"DE00EOB","DE95904","90.0"
"DE0EEBE","DE95907","90.0"
"DE0EEDZ","DE0EEBE","90.0"
"DE95904","DE0EEDZ","90.0"
"DE0EHAT","DE0EHTM","50.0"
"DE0EENW","DE000EE","160.0"
"DE0EMRW","DE0EMLR","150.0"
"DE0EDRH","DE0EOBR","40.0"
"DE0EOBR","DEEOBRM","40.0"
"DE0ERTL","DE0EDRH","40.0"
"DE0EDHZ","DE95921","120.0"
"DE95921","DE00EDG","80.0"
"DE0EDGR","DE0EDBZ","160.0"
"DE0KMUH","DE00KTR","90.0"
"DE000KD","DE00KDW","120.0"
"DE00LHR","DE00LWD","160.0"
"DE00LIG","DE98950","60.0"
"DE00LWD","DE0LWDE","160.0"
"DE0HBHA","DE00HOK","80.0"
"DE0LDAR","DE00LIG","100.0"
"DE0LWDE","DE0LDAR","100.0"
"DE0LZZN","DE000LZ","40.0"
"DE00LHG","DE98981","60.0"
"DE000WK","DE0WMOI","100.0"
"DE000WL","DE0WLOW","120.0"
"DE000WS","DE99021","80.0"
"DE00WHO","DE00WSS","160.0"
"DE00WMK","DE00WWI","100.0"
"DE00WRW","DE0WSLT","120.0"
"DE00WSS","DE99022","160.0"
"DE0WCAH","DE0WLST","160.0"
"DE0WLOW","DE00WRW","120.0"
"DE0WLST","DE000WK","160.0"
"DE0WMOI","DE00WMK","100.0"
"DE0WSGN","DE0WSMI","160.0"
"DE0WSGR","DE0WSGN","160.0"
"DE0WSLT","DE99019","130.0"
"DE0WSMI","DE000WS","120.0"
"DE99019","DE00WHO","130.0"
"DE99021","DE0WCAH","160.0"
"DE99022","DE0WSGR","160.0"
"DE99023","DE000WL","110.0"
"DE0WWBW","DE00WDF","60.0"
"DE0BBSP","DE0BPFG","80.0"
"DE0BFUS","DE0BBSP","80.0"
"DE98497","DE0BFUS","80.0"
"DE0BAFN","DE0BAHH","80.0"
"DE0BAFR","DE0BAFN","80.0"
"DE0BAHH","DE0BBLU","80.0"
"DE0BAHR","DE0BAFR","80.0"
"DE0BBLU","DE0BSEE","80.0"
"DE0BSEE","DE0BWER","80.0"
"DE99051","DE0BBGG","50.0"
"DE0BAWS","DE0BAWG","60.0"
"DE0BZIG","DE98500","60.0"
"DE00DLW","DE0DLWM","60.0"
"DE00DNE","DE00DLW","60.0"
"DE0DHLF","DE00DRR","60.0"
"DE0DLWM","DE0DSTL","60.0"
"DE0DSTL","DE0DHLF","60.0"
"DE00DFR","DE0DFRG","60.0"
"DE0DGSG","DE00DFR","60.0"
"DE00DOL","DE0DOGT","50.0"
"DE0DBLU","DE0DOLW","60.0"
"DE0DNGM","DE0DBLU","70.0"
"DE0DOGT","DE0DOLV","50.0"
"DE0DOLW","DE00DOL","60.0"
"DE99064","DE0DNGM","70.0"
"DE00DEA","DE0DFLP","80.0"
"DE00DSS","DE00DWL","80.0"
"DE00DWK","DE0DWIT","80.0"
"DE00DWL","DE00DZP","70.0"
"DE00DWO","DE0DWAB","60.0"
"DE00DZP","DE0DZPO","80.0"
"DE0DABU","DE0DWIS","80.0"
"DE0DFLP","DE00DFL","80.0"
"DE0DHRF","DE00DEA","80.0"
"DE0DWAB","DE00DSS","80.0"
"DE0DWIE","DE00DWO","80.0"
"DE0DWIS","DE0DWIE","80.0"
"DE0DWIT","DE0DHRF","80.0"
"DE0DZPO","DE00DWK","80.0"
"DE00DEI","DE0DAUO","80.0"
"DE00DHN","DE0DTRE","80.0"
"DE0DAUH","DE99081","80.0"
"DE0DAUO","DE0DAUW","80.0"
"DE0DAUW","DE0DAUH","80.0"
"DE0DTRE","DE00DEI","70.0"
"DE00DKN","EU00040","40.0"
"DE00DKN","EU00040","40.0"
"DE0DZWO","DE00DKN","60.0"
"DE0DZWZ","DE0DZWO","60.0"
"DE99085","DE0DZWZ","60.0"
"DE00DSB","DE0DMFG","50.0"
"DE00DSB","DE0DSBV","40.0"
"DE00DMB","DE0DMBH","70.0"
"DE00DZA","DE99085","60.0"
"DE0DADG","DE00DAD","50.0"
"DE0DMBH","DE0DSCK","70.0"
"DE0DSCF","DE00DZA","70.0"
"DE0DSCK","DE0DSCF","70.0"
"DE99085","DE0DZAG","60.0"
"DE00UBB","DE00UMU","50.0"
"DE00UHF","DE00ULE","50.0"
"DE00ULE","DE0UHET","50.0"
"DE00UMU","DE00UTA","50.0"
"DE00UTA","DE00UKD","50.0"
"DE0UBBZ","DE00UBB","50.0"
"DE0UHET","DE0UBBZ","50.0"
"DE0UNOH","DE0UOGR","50.0"
"DE0UOGR","DE00UHF","50.0"
"DE0UWMB","DE99093","50.0"
"DE99093","DE0UNOH","50.0"
"DE000UO","DE00UFO","60.0"
"DE00UFO","DE0ULAW","60.0"
"DE0ULAO","DE0UPSU","60.0"
"DE0ULAW","DE0ULAO","60.0"
"DE00UGO","DE0UGOG","50.0"
"DE00UGT","DE0FHRG","50.0"
"DE0FHRG","DE0FHBH","50.0"
"DE0UWCH","DE0UUTL","60.0"
"DE0UGTA","DE00ULS","80.0"
"DE00UDW","DE0UDST","80.0"
"DE00UEX","DE00UDW","80.0"
"DE00UKU","DE00UEX","80.0"
"DE00UBK","DE0URTS","40.0"
"DE00WJT","DE0WJTG","60.0"
"DE00WTV","DE0WTBG","50.0"
"DE0WAHU","DE0WWLS","80.0"
"DE0WGOL","DE0WAHU","80.0"
"DE0WTBG","DE000WT","50.0"
"DE0WWLS","DE00WJT","80.0"
"DE98249","DE0WGOL","80.0"
"DE0WPRA","DE0WPRO","80.0"
"DE0WPRO","DE00WBI","80.0"
"DE98781","DE0WPRA","80.0"
"DE00WDH","DE00WPO","30.0"
"DE00LRN","DE0LRNG","30.0"
"DE00LBO","DE0LBOG","40.0"
"DE99002","DE0LDLG","60.0"
"DE00LKO","DE0LTRB","50.0"
"DE0LBBZ","DE00LBB","80.0"
"DE0LTRB","DE0LBBZ","50.0"
"DE00LTN","DE0LCBO","50.0"
"DE000LK","DE0LKTG","60.0"
"DE0UGDG","DE00UGD",""
"DE00WAB","DE0WABO",""
"DE0WABG","DE00WAB",""
"DE0WABO","DE99115",""
"DE99115","DE00WHF",""
"DE000WZ","DE99119",""
"DE00WBN","DE0WSCM",""
"DE00WKO","DE00WZP",""
"DE00WKP","DE00WKO",""
"DE00WTH","DE0WBAM",""
"DE00WZP","DE000WZ",""
"DE0WBAM","DE0WWOF",""
"DE0WHFN","DE00WBN",""
"DE0WSBB","DE00WKP",""
"DE0WSCM","DE0WUEK",""
"DE0WUEK","DE0WSBB",""
"DE0WWOF","DE0WWOH",""
"DE99115","DE0WHFN",""
"DE99119","DE00WTH",""
"DE00EKG","DE0EEWD","100.0"
"DE00KDW","DE00KDZ","120.0"
"DE0EBDA","DE0EHAT","90.0"
"DE0EEHH","DE0EEUE","100.0"
"DE0EEKH","DE0EEHH","100.0"
"DE0EHAT","DE0EHAG","50.0"
"DE0EHGV","DE00EHG","90.0"
"DE0EKGS","DE00EKG","90.0"
"DE0EWGO","DE0EHGV","90.0"
"DE0KDRM","DE00KDR","100.0"
"DE0KRAO","DE0EHOS","120.0"
"DE95767","DE0EBDA","40.0"
"DE00KDR","DE0KRAO","100.0"
"DE00KDZ","DE0KDDH","120.0"
"DE0EHOS","DE0EKGS","120.0"
"DE0EWGG","DE0EWGO","80.0"
"DE0KDDH","DE0KDDP","120.0"
"DE0KDDP","DE0KVOG","100.0"
"DE0KVOG","DE0KDRM","80.0"
"DE0KDDP","DE96037","120.0"
"DE00KEM","DE96051","60.0"
"DE96059","DE96052","80.0"
"DE0KDGE","DE0KHAR","60.0"
"DE0KNOK","DEKNOKC","60.0"
"DE00KBE","DE00KGL","60.0"
"DE00KGL","DE0KPFF","60.0"
"DE00KZI","DE0KBEE","60.0"
"DE0KBEE","DE0KMAW","60.0"
"DE0KPFF","DE00KZI","60.0"
"DE0KEUG","DE96203","50.0"
"DE000KK","DE96252","30.0"
"DE96252","DE00KKB","30.0"
"DE00KKA","DE95970","60.0"
"DE0KKBT","DE0KSBR","60.0"
"DE0KKSA","DE96325","60.0"
"DE0KSBR","DE00KKA","60.0"
"DE96325","DE0KKBT","60.0"
"DE00KKE","DE96325","50.0"
"DE0KWRO","DE0KRLU","90.0"
"DE0FEPP","DE0FAZS","120.0"
"DE97019","DE0FFAU","60.0"
"DE98277","DE0BSHA","80.0"
"DE000BC","DE00BEO","120.0"
"DE000LF","DELF  W","120.0"
"DE000LH","DE00LHG","100.0"
"DE00BBE","DE00BTR","120.0"
"DE00BCS","DE0BCSO","120.0"
"DE00BEO","DE0BKOS","120.0"
"DE00BFW","DE00BLT","120.0"
"DE00BGM","DE000BC","120.0"
"DE00BJW","DE0BJWO","120.0"
"DE00BKE","DE0BGUS","120.0"
"DE00BLT","DE00BGM","120.0"
"DE00BPO","DE00BJW","120.0"
"DE00BTR","DE0BSBD","120.0"
"DE00LEG","DE98841","120.0"
"DE00LKF","DE98836","100.0"
"DE00LPE","DE00LRE","100.0"
"DE00LRE","DE0LLAS","100.0"
"DE00LTG","DE0LBEI","120.0"
"DE0BCSF","DE00BCS","120.0"
"DE0BCSO","DEYBBMZ","140.0"
"DE0BDKU","DE0BHFW","120.0"
"DE96218","DEYKKEZ",""
"DE00HSF","DE95595","160.0"
"DE0HLEH","DE00HSF","160.0"
"DE0HWEA","DE0HLEH","160.0"
"DE0ELEC","DE0EKAN","80.0"
"DE95634","DE0EDKD","80.0"
"DE00EUK","DE95657","60.0"
"DE0EDAM","DE0EDBK","120.0"
"DE0EDAS","DE0EDAM","120.0"
"DE0EDBK","DE0EDKK","120.0"
"DE0EDKK","DE0EDKO","120.0"
"DE0EDKO","DE0EDWK","120.0"
"DE0EDWI","DE0EDWW","120.0"
"DE0EDWK","DE0EDOS","120.0"
"DE0EDWW","DE0EDAS","120.0"
"DE0EMAN","DE0EDWI","120.0"
"DE95657","DE0EMAN","120.0"
"DE0EDDP","DE0EDHK","80.0"
"DE0EBLA","DE95694","60.0"
"DE95700","DE0EBLA","60.0"
"DE0EWIT","DE0EWIH","80.0"
"DE0KGVW","DE0KLIH","100.0"
"DE0KLIH","DE95707","80.0"
"DE000EE","DE0EEST","100.0"
"DE0EDMG","DE0EDOO","120.0"
"DEEDDPH","DE0EDDP","100.0"
"DE0EBUS","DE0EDOH","120.0"
"DE0EDHK","DE0EDOL","120.0"
