"source","target","sectionspeed"
"FR9900003497","FR0000002446","130.0"
"FR0000007457","FR0000012829","36.666666666666664"
"FR0000003318","FR0000002408","130.0"
"FR0000002923","FR0000002706","95.0"
"FR0000002881","FR0000008119","130.0"
"FR0000000542","FR0000001427","100.0"
"FR0000007582","FR0000013002","130.0"
"FR0000013521","FR0000003318","130.0"
"FR0000003583","FR0000002760","130.0"
"FR0000001090","FR0000011818","85.0"
"FR0000000549","FR0000000376","85.0"
"FR0000011818","FR0000000549","85.0"
"FR0000000549","FR0000011819","30.0"
"FR0000009368","FR0000000549","30.0"
"FR9900003497","FR0000009368","30.0"
"FR0000011819","FR0000000467","30.0"
"FR0000005336","FR0000001427","80.0"
"FR0000001369","FR0000000803","30.0"
"FR0000004204","FR0000016166","80.0"
"FR0000002106","FR0000000382","70.0"
"FR0000000382","FR0000004271","70.0"
"FR0000001375","FR0000003456","80.0"
"FR0000016315","FR0000001369","30.0"
"FR0000000803","FR0000002996","75.0"
"FR0000002996","FR0000004218","70.0"
"FR0000003456","FR0000003501","80.0"
"FR0000004271","FR0000005336","80.0"
"FR0000003501","FR0000004204","80.0"
"FR0000005500","FR0000002706","80.0"
"FR0000002923","FR0000005500","80.0"
"FR0000004218","FR0000002106","70.0"
"FR0000000643","FR0000001157","30.0"
"FR0000001157","FR9900001008","60.0"
"FR9900001008","FR0000000012","60.0"
"FR0000001595","FR0000000643","60.0"
"FR0000001001","FR9900003048","50.0"
"FR0000001636","FR0000007984","50.0"
"FR0000007984","FR0000001595","50.0"
"FR0000015891","FR0000001636","50.0"
"FR0000001595","FR0000001001","50.0"
"FR9900003048","FR0000000235","50.0"
"FR9900004079","FR0000000594","30.0"
"FR0000001248","FR9900001008","30.0"
"FR0000000594","FR0000001248","30.0"
"FR9900001008","FR9900003048","30.0"
"FR0000001599","FR0000000012","30.0"
"FR0000000012","FR0000000015","30.0"
"FR0000001719","FR0000001643","80.0"
"FR0000001643","FR0000000319","80.0"
"FR0000000860","FR0000001643","50.0"
"FR0000001619","FR0000007380","60.0"
"FR0000000728","FR0000000977","60.0"
"FR0000007380","FR0000000728","60.0"
"FR0000009459","FR0000007891","100.0"
"FR0000001458","FR0000007810","65.0"
"FR0000004180","FR0000001619","100.0"
"FR0000001636","FR0000000643","83.33333333333333"
"FR0000000711","FR0000000319","100.0"
"FR0000000643","FR0000001001","83.33333333333333"
"FR0000002318","FR0000000711","100.0"
"FR0000001619","FR0000004117","100.0"
"FR0000001001","FR0000001157","83.33333333333333"
"FR0000002163","FR0000009459","90.0"
"FR0000000594","FR0000001599","83.33333333333333"
"FR0000001599","FR9900004079","83.33333333333333"
"FR9900004079","FR0000002163","83.33333333333333"
"FR0000007891","FR0000002318","100.0"
"FR0000001157","FR0000000594","83.33333333333333"
"FR0000000319","FR0000004180","100.0"
"FR0000013569","FR0000013322","100.0"
"FR0000008887","FR0000013321","100.0"
"FR0000013320","FR0000013569","76.66666666666667"
"FR0000013322","FR0000008887","100.0"
"FR0000004117","FR0000000650","100.0"
"FR0000013321","FR0000001636","86.66666666666667"
"FR0000007810","FR0000013320","65.0"
"FR0000004759","FR0000005806","130.0"
"FR0000008784","FR0000004668","135.0"
"FR0000007569","FR0000008784","135.0"
"FR0000001899","FR0000008211","135.0"
"FR0000008211","FR0000001291","135.0"
"FR0000004668","FR0000016016","135.0"
"FR0000000542","FR0000003133","130.0"
"FR0000000120","FR0000007569","135.0"
"FR0000014869","FR0000007325","137.5"
"FR9900004306","FR0000000120","135.0"
"FR0000008957","FR0000014869","155.0"
"FR0000005806","FR0000000760","130.0"
"FR0000008038","FR0000006138","137.5"
"FR0000007325","FR0000008038","137.5"
"FR0000006138","FR0000009663","137.5"
"FR0000004820","FR0000008957","155.0"
"FR0000001291","FR9900004306","135.0"
"FR0000003172","FR0000001899","72.0"
"FR0000007579","FR0000011386","132.0"
"FR0000011386","FR0000022899","140.0"
"FR0000022899","FR9900000495","140.0"
"FR0000004487","FR0000008313","140.0"
"FR9900000495","FR0000003572","140.0"
"FR0000003572","FR0000004533","140.0"
"FR0000001860","FR0000000803","30.0"
"FR0000022900","FR0000007579","132.0"
"FR0000009427","FR9900000042","160.0"
"FR9900000042","FR0000003951","140.0"
"FR0000003951","FR9900003375","140.0"
"FR0000008313","FR0000007435","160.0"
"FR9900003375","FR0000015489","140.0"
"FR0000015489","FR0000003191","140.0"
"FR0000003191","FR0000005150","140.0"
"FR0000004533","FR0000009427","160.0"
"FR0000011387","FR0000022900","128.0"
"FR0000006398","FR0000011387","128.0"
"FR0000002254","FR0000001888","112.5"
"FR0000004218","FR9900003500","90.0"
"FR0000001888","FR0000002747","126.66666666666667"
"FR0000002747","FR0000000832","123.33333333333333"
"FR0000000832","FR0000004601","127.5"
"FR0000004601","FR0000001458","126.0"
"FR9900003500","FR0000002106","90.0"
"FR0000001458","FR9900003717","137.5"
"FR0000002106","FR0000004271","100.0"
"FR9900001636","FR0000004218","90.0"
"FR0000002101","FR9900001636","80.0"
"FR9900003717","FR0000002499","130.0"
"FR0000002499","FR0000000015","160.0"
"FR0000000235","FR0000006398","160.0"
"FR0000000015","FR0000000235","130.0"
"FR0000002996","FR0000002101","80.0"
"FR0000007435","FR0000000800","160.0"
"FR0000000760","FR0000008358","130.0"
"FR0000000800","FR0000000896","160.0"
"FR0000005671","FR0000004452","103.33333333333333"
"FR0000005350","FR9900003705","160.0"
"FR9900003705","FR0000002484","136.66666666666666"
"FR0000002484","FR0000000493","136.66666666666666"
"FR0000000493","FR0000000996","136.66666666666666"
"FR0000001194","FR0000001670","135.0"
"FR9900001565","FR9900004500","150.0"
"FR0000003726","FR0000001194","120.0"
"FR0000001670","FR0000003172","135.0"
"FR9900004478","FR0000001100","110.0"
"FR0000001100","FR0000006004","110.0"
"FR0000006004","FR0000002765","150.0"
"FR0000002765","FR0000004414","150.0"
"FR0000004414","FR0000007328","150.0"
"FR0000007328","FR0000004820","155.0"
"FR9900004500","FR9900004478","110.0"
"FR0000014300","FR0000005350","146.66666666666666"
"FR0000008527","FR0000014300","146.66666666666666"
"FR0000004452","FR0000010411","90.0"
"FR0000005150","FR9900004462","160.0"
"FR0000010411","FR0000002322","160.0"
"FR0000009663","FR0000008028","137.5"
"FR0000002322","FR0000003557","120.0"
"FR9900004462","FR0000008662","160.0"
"FR0000010600","FR9900004191","130.0"
"FR0000003557","FR0000003726","120.0"
"FR0000008358","FR0000010600","130.0"
"FR0000008662","FR0000014466","160.0"
"FR0000014466","FR0000009653","160.0"
"FR0000009653","FR0000002409","146.66666666666666"
"FR0000002409","FR0000001352","146.66666666666666"
"FR0000002133","FR0000004495","140.0"
"FR0000001352","FR0000001450","146.66666666666666"
"FR0000001450","FR0000002365","146.66666666666666"
"FR0000002365","FR0000008527","146.66666666666666"
"FR0000000896","FR0000005671","160.0"
"FR0000008028","FR0000008758","137.5"
"FR9900004191","FR0000002254","130.0"
"FR0000007070","FR0000000061","160.0"
"FR0000006937","FR0000010672","130.0"
"FR0000005857","FR0000006937","130.0"
"FR0000001410","FR0000000340","110.0"
"FR0000000457","FR0000003734","160.0"
"FR0000001234","FR0000000250","120.0"
"FR0000014594","FR0000000254","160.0"
"FR0000000061","FR0000000457","160.0"
"FR0000002148","FR0000014594","160.0"
"FR0000004043","FR0000005843","130.0"
"FR0000003909","FR0000013254","120.0"
"FR0000005756","FR0000006531","102.0"
"FR0000006538","FR0000011588","130.0"
"FR0000003133","FR0000000399","110.0"
"FR0000000726","FR0000007070","160.0"
"FR0000000158","FR0000002091","110.0"
"FR0000009882","FR0000002148","160.0"
"FR0000002091","FR0000001410","110.0"
"FR0000001107","FR0000007498","160.0"
"FR0000003086","FR0000012893","160.0"
"FR0000011588","FR0000003534","130.0"
"FR0000010672","FR0000004043","130.0"
"FR0000007498","FR0000003086","160.0"
"FR0000000250","FR0000000158","126.66666666666667"
"FR0000010528","FR0000001234","120.0"
"FR0000002320","FR0000010528","120.0"
"FR0000001902","FR0000002320","120.0"
"FR0000001611","FR0000007764","126.66666666666667"
"FR0000011576","FR0000001902","120.0"
"FR9900004639","FR0000011576","120.0"
"FR0000007484","FR9900004639","120.0"
"FR0000005843","FR0000006538","130.0"
"FR0000006531","FR0000007484","120.0"
"FR0000005359","FR0000009974","120.0"
"FR0000007251","FR0000009083","95.0"
"FR0000009083","FR0000004979","95.0"
"FR0000004979","FR0000005857","95.0"
"FR0000004495","FR0000004487","140.0"
"FR0000009974","FR0000008355","120.0"
"FR0000006251","FR0000001611","140.0"
"FR0000003734","FR0000006251","150.0"
"FR0000013254","FR0000005359","120.0"
"FR0000001930","FR0000000726","160.0"
"FR0000007764","FR0000003909","120.0"
"FR0000000399","FR0000004759","110.0"
"FR0000002940","FR0000001930","160.0"
"FR0000003469","FR0000016614","160.0"
"FR0000000340","FR0000007251","110.0"
"FR0000016614","FR0000000391","160.0"
"FR0000000254","FR0000003469","116.66666666666666"
"FR0000003904","FR0000001107","120.0"
"FR0000004536","FR0000003904","120.0"
"FR0000012893","FR0000006502","160.0"
"FR0000004480","FR0000007648","120.0"
"FR0000003534","FR0000001834","130.0"
"FR0000000391","FR0000000082","160.0"
"FR0000007648","FR0000005756","120.0"
"FR0000005293","FR0000015812","137.5"
"FR0000008355","FR0000004480","120.0"
"FR0000008758","FR0000005293","137.5"
"FR0000006502","FR0000002133","160.0"
"FR0000000710","FR0000002940","160.0"
"FR0000000082","FR0000000710","160.0"
"FR0000015812","FR0000009882","160.0"
"FR0000001834","FR0000004536","130.0"
"FR9900003736","FR0000000525","40.0"
"FR0000001902","FR0000005281","40.0"
"FR0000005281","FR9900003736","40.0"
"FR0000001410","FR9900003280","50.0"
"FR9900003280","FR9900002051","50.0"
"FR9900002051","FR0000000582","50.0"
"FR0000000582","FRZZY0000012","18.0"
"FR0000008444","FRZZY0000013","60.0"
"FR0000000438","FR0000008444","60.0"
"FR0000001194","FR0000000438","45.0"
"FR0000011775","FR0000014190","45.0"
"FR0000001020","FRZZY0000010","30.0"
"FR0000000438","FR0000006674","45.0"
"FR0000006674","FR0000014188","45.0"
"FR0000000123","FR0000001020","50.0"
"FR0000014190","FR0000000123","45.0"
"FR0000014188","FR0000011775","45.0"
"FR0000001020","FR0000001980","30.0"
"FR0000001980","FR0000003172","30.0"
"FR9900004388","FR0000001291","30.0"
"FR0000001899","FR9900004388","30.0"
"FR0000000123","FR0000001980","30.0"
"FR0000007478","FR9900001937","30.0"
"FR0000000726","FR9900003651","30.0"
"FR9900003651","FR0000000061","30.0"
"FR0000000061","FR0000005356","30.0"
"FR0000012864","FR0000006625","40.0"
"FR0000005356","FR0000007568","30.0"
"FR0000009709","FR0000007478","30.0"
"FR0000000628","FR0000007221","40.0"
"FR0000007221","FR0000000726","30.0"
"FR0000011702","FR0000000628","40.0"
"FR0000000688","FR0000011702","40.0"
"FR0000006625","FR0000000688","40.0"
"FR0000007568","FR0000000457","30.0"
"FR9900001937","FR0000012864","30.0"
"FR0000004882","FR0000004534","120.0"
"FR0000008763","FR0000004234","133.33333333333334"
"FR0000002871","FR0000001250","140.0"
"FR0000004234","FR0000003238","140.0"
"FR0000003639","FR0000002871","140.0"
"FR0000004534","FR0000001222","120.0"
"FR0000001250","FR0000000878","140.0"
"FR0000001222","FR0000008763","120.0"
"FR0000003238","FR0000003639","140.0"
"FR9900002093","FR0000004882","120.0"
"FR0000001834","FR9900002093","120.0"
"FR0000000878","FR0000008947","140.0"
"FR0000008947","FR0000016310","140.0"
"FR0000001222","FR9900003859","30.0"
"FR9900003860","FR0000000363","30.0"
"FR9900001934","FR0000009443","100.0"
"FR0000009443","FR0000001107","100.0"
"FR0000000548","FR0000000363","100.0"
"FR0000000363","FR9900001934","100.0"
"FR0000001058","FR9900001146","40.0"
"FR0000007552","FR9900003589","60.0"
"FR0000000396","FR0000007552","30.0"
"FR0000001972","FR0000000396","30.0"
"FR0000006632","FR0000001972","30.0"
"FR0000012894","FR0000006632","40.0"
"FR0000015853","FR9900003514","80.0"
"FR9900003514","FR0000015850","80.0"
"FR0000000800","FR0000000821","80.0"
"FR0000015864","FR0000015849","80.0"
"FR0000000821","FR0000015864","80.0"
"FR0000015849","FR0000015853","80.0"
"FR0000000896","FR0000000800","80.0"
"FR0000015850","FR0000016195","80.0"
"FR0000001670","FR0000003164","60.0"
"FR0000003973","FR0000003244","60.0"
"FR0000003164","FR0000003973","60.0"
"FR0000003599","FR0000002237","50.0"
"FR0000003244","FR0000003599","50.0"
"FR0000002237","FR9900003587","50.0"
"FR0000006790","FR0000006555","60.0"
"FR0000000821","FR9900003642","60.0"
"FR0000009060","FR9900001441","30.0"
"FR9900003642","FR0000006790","60.0"
"FR0000008770","FR0000009060","30.0"
"FR0000001709","FR0000011610","60.0"
"FR9900001441","FR0000016235","30.0"
"FR0000011610","FR0000008770","30.0"
"FR0000006555","FR0000001709","60.0"
"FR0000005397","FR0000007010","30.0"
"FR0000006296","FR0000007578","30.0"
"FR0000006384","FR0000005397","30.0"
"FR0000009149","FR0000006373","30.0"
"FR0000007010","FR0000007326","30.0"
"FR0000007876","FR0000009149","30.0"
"FR0000007578","FR0000006384","30.0"
"FR0000001709","FR0000007876","30.0"
"FR0000007326","FR0000016117","30.0"
"FR0000006373","FR0000006296","30.0"
"FR0000000107","FR9900001694","40.0"
"FR9900000104","FR9900001931","65.0"
"FR9900001694","FR9900000104","55.0"
"FR9900001931","FR0000000418","60.0"
"FR9900003736","FR9900002168","40.0"
"FR0000008700","FR0000007603","40.0"
"FR9900000005","FR0000006220","35.0"
"FR9900002168","FR9900000005","40.0"
"FR0000008278","FR0000001426","60.0"
"FR0000006220","FR0000008700","35.0"
"FR9900001440","FR0000008278","60.0"
"FR0000007603","FR0000000107","40.0"
"FR0000000040","FR9900001440","60.0"
"FR0000000418","FR0000000040","60.0"
"FR0000000418","FR0000008103","30.0"
"FR0000005497","FR0000005990","30.0"
"FR0000008406","FR0000016088","30.0"
"FR0000008103","FR0000005497","30.0"
"FR0000005990","FR0000008406","30.0"
"FR0000004405","FR0000007981","160.0"
"FR0000003696","FR0000008407","160.0"
"FR0000008502","FR0000014268","200.0"
"FR0000001425","FR0000002281","150.0"
"FR0000002281","FR0000015882","150.0"
"FR0000000470","FR0000001425","150.0"
"FR0000001794","FR0000008375","160.0"
"FR0000009499","FR0000000470","150.0"
"FR0000014268","FR0000008079","200.0"
"FR0000001468","FR0000003178","160.0"
"FR0000002436","FR0000008502","200.0"
"FR0000000559","FR0000008910","200.0"
"FR0000006005","FR0000000343","145.0"
"FR0000000476","FR0000009499","150.0"
"FR0000001232","FR0000006547","160.0"
"FR0000002808","FR0000009475","140.0"
"FR0000005746","FR0000003696","160.0"
"FR9900001565","FR0000005746","160.0"
"FR0000002779","FR0000001794","160.0"
"FR0000006064","FR0000000035","160.0"
"FR0000001377","FR0000006005","150.0"
"FR0000002037","FR0000001377","150.0"
"FR0000000493","FR0000006064","160.0"
"FR9900001700","FR0000002037","150.0"
"FR0000011710","FR0000004169","160.0"
"FR0000003149","FR0000011710","160.0"
"FR0000009475","FR0000006631","150.0"
"FR0000002901","FR0000001468","120.0"
"FR0000000343","FR0000007357","145.0"
"FR0000008079","FR0000000559","200.0"
"FR0000007357","FR0000004016","145.0"
"FR0000012702","FR0000001190","145.0"
"FR0000007981","FR0000001343","150.0"
"FR0000008910","FR0000003217","200.0"
"FR0000003217","FR0000013701","140.0"
"FR0000001343","FR0000000791","140.0"
"FR0000000791","FR0000013562","140.0"
"FR0000001229","FR0000001232","160.0"
"FR0000013701","FR0000001256","140.0"
"FR0000013562","FR0000002815","140.0"
"FR0000002691","FR0000003742","160.0"
"FR0000002815","FR0000001941","140.0"
"FR0000002866","FR0000002808","140.0"
"FR0000001256","FR0000002866","140.0"
"FR0000008385","FR0000002691","160.0"
"FR0000001931","FR0000008385","160.0"
"FR0000006547","FR0000001931","160.0"
"FR0000008732","FR0000003374","145.0"
"FR0000001190","FR0000008732","145.0"
"FR0000004016","FR0000012702","145.0"
"FR0000006631","FR0000003149","160.0"
"FR0000008407","FR0000005189","160.0"
"FR0000007737","FR0000007920","200.0"
"FR0000000100","FR0000005236","200.0"
"FR0000014090","FR0000002062","160.0"
"FR0000008375","FR0000002830","160.0"
"FR0000003229","FR0000007737","200.0"
"FR0000007746","FR0000008190","160.0"
"FR0000013225","FR0000000476","160.0"
"FR0000002062","FR0000001317","160.0"
"FR0000007736","FR0000013212","200.0"
"FR0000005236","FR0000001885","200.0"
"FR0000013212","FR0000003229","200.0"
"FR0000008741","FR0000000100","200.0"
"FR0000001885","FR0000007736","200.0"
"FR0000000360","FR0000008741","200.0"
"FR0000001317","FR0000004405","160.0"
"FR0000003374","FR0000002901","120.0"
"FR0000002830","FR0000014090","160.0"
"FR0000004413","FR0000001229","160.0"
"FR0000005189","FR9900001700","160.0"
"FR0000003178","FR0000002779","160.0"
"FR0000004169","FR0000004413","160.0"
"FR0000001941","FR0000000360","200.0"
"FR0000003742","FR0000007746","160.0"
"FR0000007920","FR0000002436","200.0"
"FR0000008190","FR0000013225","160.0"
"FR0000005946","FR0000009002","30.0"
"FR0000009002","FR0000014931","30.0"
"FR0000006593","FR0000008512","30.0"
"FR0000008512","FR0000005946","30.0"
"FR0000014931","FR0000008680","30.0"
"FR0000008680","FR0000010789","30.0"
"FR9900003671","FR0000006593","30.0"
"FR0000012617","FR9900003671","30.0"
"FR0000000470","FR0000012617","30.0"
"FR9900004369","FR0000001100","40.0"
"FR0000001941","FR0000000874","30.0"
"FR9900002168","FR0000000158","40.0"
"FR0000002091","FR0000001075","110.0"
"FR0000001075","FR0000000340","110.0"
"FR0000013090","FR0000000273","50.0"
"FR0000000273","FR0000000525","40.0"
"FR0000000525","FR9900002168","40.0"
"FR0000001234","FR0000013090","50.0"
"FR9900001402","FR0000000615","30.0"
"FR0000006077","FR9900001932","30.0"
"FR0000012610","FR0000007979","30.0"
"FR0000007979","FR0000008044","30.0"
"FR0000007292","FR0000012610","30.0"
"FR9900001440","FR0000000040","40.0"
"FR0000009772","FR0000006077","30.0"
"FR0000000615","FR9900001641","50.0"
"FR0000008044","FR9900001402","30.0"
"FR9900001932","FR0000007292","30.0"
"FR9900001641","FR9900001440","40.0"
"FR0000000886","FR9900002143","110.0"
"FR0000004848","FR0000013649","130.0"
"FR0000002062","FR0000005869","130.0"
"FR0000008039","FR0000004848","130.0"
"FR0000011446","FR0000005097","140.0"
"FR0000005097","FR0000000886","110.0"
"FR0000000918","FR0000002687","130.0"
"FR0000010485","FR0000004599","130.0"
"FR0000002830","FR0000000918","130.0"
"FR0000006440","FR0000004732","120.0"
"FR0000005869","FR0000002830","130.0"
"FR0000004599","FR0000001611","130.0"
"FR0000007152","FR0000010485","130.0"
"FR0000004732","FR0000000405","120.0"
"FR9900002143","FR0000008039","110.0"
"FR0000002687","FR0000006440","125.0"
"FR0000013649","FR0000007152","130.0"
"FR0000000405","FR0000011446","120.0"
"FR0000001794","FR0000000918","90.0"
"FR0000000391","FR9900003848","30.0"
"FR0000016595","FR0000000254","30.0"
"FR0000003469","FR0000000391","30.0"
"FR0000003444","FR0000003975","30.0"
"FR0000009711","FR0000004634","30.0"
"FR0000004634","FR0000004989","30.0"
"FR0000003975","FR0000002796","30.0"
"FR0000002796","FR0000016324","30.0"
"FR0000004989","FR0000003444","30.0"
"FR0000000559","FR9900003841","30.0"
"FR0000001343","FR0000013561","120.0"
"FR0000004231","FR0000002902","100.0"
"FR0000009554","FR0000016324","140.0"
"FR0000002902","FR0000000016","140.0"
"FR0000000016","FR0000009554","140.0"
"FR0000013561","FR0000002815","120.0"
"FR0000002815","FR0000004231","120.0"
