TRACK_NUM;DIRECTION;KM_I;KM_L;DESCRIPTION;UNIT_KIND;SHORTCUT;GK_R_DGN;GK_H_DGN;LAT;LONG
2645;0;100970077;9,7 + 77;Alfter-Witterschlick;St;KWIS;3360599,369;5618982,038;50,68966675;7,02613964
2645;0;101290023;12,9 + 23;Meckenheim Kottenforst;Sp Cro;KKOF;3360272,542;5615955,163;50,66239467;7,02266069
2645;0;101500000;15,0 + 0;Meckenheim Industriepark;Sp;KMCP;3360542,051;5613907,858;50,64406599;7,02724097
2645;0;101610017;16,1 + 17;Meckenheim-Merl;Rerout;KMCM;3360267,56;5612823,656;50,63425961;7,02377131
2645;0;101720026;17,2 + 26;Meckenheim (Bz Cologne);St;KMCK;3359604,739;5612082,35;50,62744041;7,01468878
2645;0;102050076;20,5 + 76;Rheinbach Roemerkanal;Sp;KRBL;3356292,056;5612264,217;50,62826736;6,96783047
2645;0;102200000;22,0 + 0;Rheinbach;St;KRBA;3354882,125;5612411,03;50,62923714;6,94785934
2645;0;102550000;25,5 + 0;Rheinbach-Oberdrees;Rerout;KODR;3351807,432;5613708,081;50,64011594;6,90391456
2645;0;102750045;27,5 + 45;Swisttal-Odendorf;St;KODE;3350213,875;5614954,844;50,65090874;6,88089871
2645;0;103100070;31,0 + 70;Euskirchen-Kuchenheim;St;KKUH;3346886,961;5615558,539;50,6554671;6,83364095
2645;0;103410055;34,1 + 55;Euskirchen;St;KEU;3343968,81;5615893,015;50,65769746;6,79226467
2650;0;100000000;0,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357716,896;5647021,411;50,94086457;6,97450329
2650;0;100380026;3,8 + 26;Cologne-Muelheim;St;KKM;3360475,18;5648820,527;50,95770103;7,01303366
2650;0;100600014;6,0 + 14;Cologne-Muelheim Berliner Straße;Swch;KKMN;3360722,627;5650812,245;50,97565368;7,01579094
2650;0;100670263;6,7 + 263;Cologne Bruder Klaus Siedlung;Swch;KBKS;3360167,599;5651543,888;50,98209195;7,00761179
2650;0;101160085;11,6 + 85;Leverkusen Mitte;Stp;KLMI;3359202,079;5657066,24;51,03146625;6,99172925
2650;0;101320010;13,2 + 10;Leverkusen-Kueppersteg;St;KLK;3359007,352;5658578,82;51,04500654;6,98836655
2650;0;102020025;20,2 + 25;Langenfeld (Rheinl);St;KLA;3355848,81;5664637,078;51,09864436;6,94094202
2650;0;102850045;28,5 + 45;Duesseldorf-Benrath;Sp;KDBE;3351712,587;5671848,718;51,16236903;6,8789673
2650;0;103440092;34,4 + 92;Duesseldorf Berg;Swch;KBEG;3348166,678;5676573,463;51,20387777;6,82631684
2650;0;103940071;39,4 + 71;Duesseldorf Main Station;St;KD;3346004,575;5678360,544;51,21935065;6,79463654
2650;0;104760067;47,6 + 67;Duesseldorf Flughafen;St;KDFF;3345708,036;5686408,132;51,29155282;6,78692603
2650;0;105580044;55,8 + 44;Duisburg-Großenbaum;St;EDGR;3345312,478;5694572,561;51,36477583;6,77771633
2650;0;106310008;63,1 + 8;Duisburg Main Station;St;EDG;3345379,984;5701797,258;51,42968324;6,7755382
2650;0;106700088;67,0 + 88;Duisburg Kaiserberg;Swch;EKAI;3348395,01;5704070,543;51,45091571;6,81788561
2650;0;106850097;68,5 + 97;Oberhausen Kolkmannshof;Swch;EKOL;3349607,512;5704939,288;51,45904186;6,83494621
2650;0;107070004;70,7 + 4;Oberhausen Main Station;St;EOB;3350854,084;5706636,717;51,47461772;6,8521532
2650;0;107600045;76,0 + 45;Essen-Dellwig;Sp;EEDL;3355806,864;5707978,248;51,48795139;6,92284292
2650;0;107990098;79,9 + 98;Essen-Bergeborbeck;St;EEBE;3359596,104;5707009,66;51,48020424;6,97774759
2650;0;108210032;82,1 + 32;Essen-Altenessen;St;EEAL;3361650,471;5707407,845;51,48428713;7,00714551
2650;0;108510000;85,1 + 0;Essen Zollverein Nord;Sp;EEKB;3364464,7;5708380,483;51,49370558;7,04726187
2650;0;108910033;89,1 + 33;Gelsenkirchen Main Station;St;EG;3368333,058;5709522,4;51,50487764;7,10250496
2650;0;109450038;94,5 + 38;Wanne-Eickel Main Station;St;EWAN;3372817,411;5712342,946;51,53124291;7,16603922
2650;0;109840001;98,4 + 1;Herne;St;EHER;3376433,097;5713648,273;51,54377242;7,21766027
2650;0;110130006;101,3 + 6;Herne Hot;Stp;EHERT;3378941,835;5715069,174;51,55708132;7,25331708
2650;0;110530035;105,3 + 35;Castrop-Rauxel Main Station;St;ECA;3382540,193;5716831,645;51,57367627;7,30458947
2650;0;111030038;110,3 + 38;Dortmund-Mengede;St;EDMG;3387311,2;5716372,826;51,57052783;7,37352615
2650;0;111270059;112,7 + 59;Dortmund-Nette;Swch;ENTE;3389160,988;5714994,108;51,5585073;7,40063021
2650;0;111950010;119,5 + 10;Dortmund Main Station;St;EDO;3393129,205;5710395,962;51,5179594;7,45922428
2650;0;112190023;121,9 + 23;Dortmund Zinkhuette;St;EDOZ;3395527,779;5710858,037;51,52255986;7,49363038
2650;0;112370077;123,7 + 77;Dortmund-Koerne (Swch);Swch;EKRN;3397152,919;5711743,22;51,53081161;7,51677904
2650;0;112540014;125,4 + 14;Dortmund-Scharnhorst;St;EDSH;3398565,69;5712570,188;51,53849765;7,53689298
2650;0;112930055;129,3 + 55;Dortmund-Kurl;St;EDKU;3401966,702;5714562,561;51,55700077;7,5853415
2650;0;113150057;131,5 + 57;Kamen-Methler;Sp;EKME;3403875,129;5715662,6;51,56721357;7,61254991
2650;0;113540062;135,4 + 62;Kamen;St;EKAM;3407269,376;5717596,314;51,5851576;7,66097795
2650;0;114160027;141,6 + 27;Nordboegge (uest);Cro;ENOBU;3412605,323;5720688,53;51,61379665;7,73717414
2650;0;114200005;142,0 + 5;Nordboegge;Sp;ENOB;3412931,887;5720879,173;51,61556035;7,74184019
2650;0;114530024;145,3 + 24;Selmig (Swch);St Swch;ESMG;3415180,349;5723233,194;51,63705674;7,77372445
2650;0;115070026;150,7 + 26;Hamm (Westf) PSt;St;EHM;3417585,461;5727754,252;51,67804049;7,80739081
2651;0;100000000;0,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357720,163;5647037,303;50,94100814;6,97454354
2651;0;100140010;1,4 + 10;Cologne Gummersbacher Straße;Swch;KKGU;3359032,195;5646577,174;50,93719676;6,99337698
2651;0;100240038;2,4 + 38;Cologne-Kalk;St;KKA;3359865,719;5645973,502;50,93197672;7,00545986
2651;0;100430050;4,3 + 50;Cologne Flughafen Nordwest;Swch;KFNW;3361323,18;5644753,008;50,92136434;7,02664365
2651;0;100960008;9,6 + 8;Cologne-Porz (Rhein) Sp;Sp;KPRH;3363919,885;5640291,812;50,88190328;7,06521389
2651;0;101240037;12,4 + 37;Porz-Wahn;St;KPW;3364836,138;5637619,855;50,85811321;7,07921322
2651;0;101670026;16,7 + 26;Spich;Sp;KSPI;3367234,454;5634085,439;50,82691441;7,11453683
2651;0;101960080;19,6 + 80;Troisdorf;St;KT;3369757,169;5632573,25;50,81390105;7,15085927
2651;0;102430037;24,3 + 37;Siegburg/Bonn;St;KSIB;3373350,79;5630287,08;50,79415707;7,20261177
2651;0;103070090;30,7 + 90;Hennef (Sieg);St;KHEN;3379150,838;5627812,76;50,77316294;7,28564902
2651;0;103270000;32,7 + 0;Hennef Im Siegbogen;Sp;KHES;3381047,361;5627771,775;50,77318668;7,31253665
2651;0;103520080;35,2 + 80;Blankenberg (Sieg);St;KBLB;3383561,37;5627189,541;50,76846507;7,34834594
2651;0;103840036;38,4 + 36;Merten (Sieg);Stp;KMES;3386193,676;5627354,774;50,77047215;7,3855931
2651;0;104300031;43,0 + 31;Eitorf;St;KEIT;3390547,702;5627610,886;50,77361143;7,4472153
2651;0;104960176;49,6 + 176;Herchen;St;KHEC;3395772,564;5627233,714;50,77118449;7,52136814
2651;0;105490077;54,9 + 77;Dattenfeld (Sieg);Sp;KDAT;3397603,931;5631427,778;50,80920009;7,54615222
2651;0;105830012;58,3 + 12;Schladern (Sieg);St;KSLA;3400846,367;5631120,901;50,80700644;7,5922229
2651;0;106010008;60,1 + 8;Rosbach (Sieg);Sp Cro;KROS;3401987,093;5629958,623;50,79675565;7,60871159
2651;0;106470056;64,7 + 56;Au (Sieg);St;KAU;3405318,491;5627337,494;50,77375398;7,65662516
2651;0;106720050;67,2 + 50;Etzbach;Sp;EEZB;3407472,958;5628144,463;50,78135389;7,68695722
2651;0;106730070;67,3 + 70;Etzbach Krages;Rerout;EEZK;3407592,657;5628134,079;50,78127966;7,6886566
2651;0;106990029;69,9 + 29;Wissen (Sieg) Kautex;AwCoPt o.S.;EKAU;3409938,551;5627955,716;50,78004586;7,72195434
2651;0;107120056;71,2 + 56;Wissen (Sieg);St;EWIN;3411192,345;5628242,927;50,78282046;7,73965767
2651;0;107530027;75,3 + 27;Niederhoevels;St;ENDV;3414642,623;5628571,034;50,78628753;7,7884934
2651;0;107960097;79,6 + 97;Scheuerfeld (Sieg);St;ESCF;3418055,893;5629137,536;50,79187153;7,83675877
2651;0;108290075;82,9 + 75;Betzdorf (Sieg);St;EBZ;3420438,62;5628782,251;50,78901044;7,87062136
2651;0;108480000;84,8 + 0;Alsdorf Gruenebacherhuette;Sp;EGNH;3421840,805;5627957,568;50,78178933;7,89067788
2651;0;108570089;85,7 + 89;Gruenebach Ort;Sp;EGNO;3422642,821;5627448,835;50,77732461;7,90215475
2651;0;108700000;87,0 + 0;Sassenroth;Sp;ESAS;3423574,067;5626784,922;50,77148109;7,9154934
2651;0;108850071;88,5 + 71;Herdorf Koenigsstollen;Sp;EKSO;3424960,76;5627309,559;50,77637749;7,93504069
2651;0;108990087;89,9 + 87;Herdorf;St;EHF;3426315,191;5627552,67;50,77873625;7,95419118
2651;0;109140076;91,4 + 76;Struthuetten;Sp;ESTU;3427711,046;5627824,478;50,78135496;7,97392525
2651;0;109280079;92,8 + 79;Altenseelbach;Sp;EASE;3429025,09;5628089,488;50,78389924;7,992503
2651;0;109390030;93,9 + 30;Neunkirchen (Kr Siegen);St;ENK;3429983,655;5628162,319;50,78467043;8,0060793
2651;0;109550065;95,5 + 65;Zeppenfeld;Sp;EZE;3431529,583;5627674,981;50,78047496;8,02808821
2651;0;109670000;96,7 + 0;Wiederstein;Sp;EWID;3432479,016;5627170,148;50,77604889;8,04164084
2651;0;109890027;98,9 + 27;Wahlbach (Kr Siegen);Sp;EWAL;3433327,279;5625141,76;50,75791577;8,05403311
2651;0;110080083;100,8 + 83;Burbach (Kr Siegen);St;EBUR;3434979,883;5624124,416;50,74895932;8,07763036
2651;0;110470025;104,7 + 25;Wuergendorf Ort;Sp;EWGT;3438450,002;5624966,808;50,75690948;8,12665251
2651;0;110580052;105,8 + 52;Wuergendorf;St;EWGD;3439522,216;5625304,594;50,76005839;8,14179028
2651;0;110900013;109,0 + 13;Holzhausen (Kr Siegen);Sp;EHOZ;3439046,742;5623007,965;50,73936581;8,13543269
2651;0;110960000;109,6 + 0;Wuergendorf Mannesmann Stahlwerk;Rerout;EMMB;3438787,641;5622481,849;50,73460965;8,13185003
2651;0;111130038;111,3 + 38;Niederdresselndorf;Sp;ENID;3439077,546;5620987,79;50,72121104;8,13620303
2651;0;111610097;116,1 + 97;Allendorf (Dillkr);Sp;FADD;3442569,959;5623482,375;50,74398936;8,18526456
2651;0;111740068;117,4 + 68;Haiger Obertor;Stp;FHGO;3443737,963;5623149,354;50,74111045;8,20186179
2651;0;111880032;118,8 + 32;Haiger;St;FHG;3445056,938;5623148,055;50,74122516;8,22054596
2651;0;112140030;121,4 + 30;Sechshelden;Sp;FSN;3447331,767;5623981,851;50,74893074;8,25265112
2651;0;112490096;124,9 + 96;Dillenburg;St;FDIL;3450273,233;5622396,693;50,73494193;8,29454027
2651;0;112700076;127,0 + 76;Niederscheld (Dillkr) Sued;Sp;FNDS;3450867,301;5620465,67;50,71763515;8,30321212
2651;0;112900021;129,0 + 21;Burg (Dillkr) Nord;Sp;FBUN;3451145,408;5618550,016;50,70043931;8,30740353
2651;0;113080034;130,8 + 34;Herborn (Dillkr);St;FHRB;3451173,418;5616776,868;50,68450326;8,30803451
2651;0;113490084;134,9 + 84;Sinn;St;FSI;3452347,132;5612871,711;50,64949786;8,32514457
2651;0;113710032;137,1 + 32;Edingen (Kr Wetzlar);Sp;FEDI;3452214,477;5610904,543;50,63180437;8,32352297
2651;0;113930052;139,3 + 52;Katzenfurt;Sp;FKFT;3453535,914;5609145,261;50,61609724;8,34241948
2651;0;114350038;143,5 + 38;Ehringshausen (Kr Wetzlar);St;FEHR;3456448,14;5606777,705;50,59504017;8,38384266
2651;0;114580086;145,8 + 86;Werdorf;Sp;FWDF;3458686,247;5606473,695;50,59247028;8,41548353
2651;0;114920064;149,2 + 64;Aßlar;St;FAL;3461975,35;5606051,288;50,58889699;8,46197404
2651;0;115340020;153,4 + 20;Wetzlar;St;FWR;3464929,358;5603449,499;50,56569403;8,50393207
2651;0;116050056;160,5 + 56;Dutenhofen (Kr Wetzlar);St;FDTH;3471687,585;5603242,297;50,56419862;8,59933222
2651;0;116590060;165,9 + 60;Gießen;St;FG;3476212,846;5604875,893;50,57908595;8,66309469
2652;0;100000000;0,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357716,409;5647014,267;50,94080028;6,97449916
2652;0;100380036;3,8 + 36;Cologne-Muelheim;St;KKM;3360485,015;5648804,223;50,95755694;7,0131798
2652;0;100680092;6,8 + 92;Cologne Neurather Ring Strw 2652/2659/2730;Trch;YKKNR;3360905,09;5651640,89;50,98314197;7,01807029
2653;0;100000000;0,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357721,541;5647041,826;50,94104912;6,97456137
2654;0;100090073;0,9 + 73;Cologne Deutzerfeld;Stp;KKD;3358657,572;5646923,972;50,94022054;6,98791625
2655;0;100570022;5,7 + 22;Porz-Heumar;St;KPH;3364749,227;5644131,865;50,9165971;7,07556974
2655;0;100780096;7,8 + 96;Porz-Heumar Nato;Rerout;KPHN;3366749,081;5643703,634;50,91321496;7,1041485
2655;0;101020040;10,2 + 40;Porz-Koenigsforst;Rerout;KPK;3368903,367;5642838,343;50,90593417;7,13507481
2655;0;101210000;12,1 + 0;Roesrath-Stuempen;Sp;KRST;3370560,938;5641994,251;50,89872444;7,15892716
2655;0;101430055;14,3 + 55;Roesrath;St;KROE;3372238,787;5642244,141;50,9013432;7,18267766
2655;0;101590015;15,9 + 15;Hoffnungsthal;St;KHOF;3373241,626;5643324,775;50,91127329;7,19655114
2655;0;102030093;20,3 + 93;Honrath;Sp;KHOR;3377298,436;5643147,88;50,91056046;7,25426499
2655;0;102430047;24,3 + 47;Overath;St;KOV;3379782,233;5645555,091;50,93271198;7,28877086
2656;0;100000040;0,0 + 40;Cologne Suedbruecke;Swch;KSBR;3357981,208;5644523,477;50,91848965;6,97923439
2656;0;100300056;3,0 + 56;Gremberg Nord;Stp Swch;KGN;3360784,958;5643932,017;50,91385923;7,01930714
2657;0;100120000;1,2 + 0;Siegburg Siegwerk;CoPt;KSIW;3374073,781;5630325,582;50,79466052;7,21284767
2657;0;102040047;20,4 + 47;Overath;St;KOV;3379786,159;5645545,019;50,9326223;7,28883001
2657;0;103230010;32,3 + 10;Engelskirchen;St;KENL;3388269,052;5651374,599;50,98670981;7,40766095
2657;0;103730027;37,3 + 27;Ruenderoth;St;KRUN;3392341,744;5652244,759;50,9953049;7,46538308
2657;0;104020025;40,2 + 25;Osberghausen;Rerout;KOSB;3394037,41;5651633,158;50,99012389;7,48970631
2657;0;104400004;44,0 + 4;Dieringhausen West;Cro;KDIW;3396631,534;5650852,783;50,98358318;7,52686286
2657;0;104510006;45,1 + 6;Gummersbach-Dieringhausen;St;KDI;3397712,535;5651027,536;50,9853466;7,54220268
2658;0;104000000;40,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357724,719;5647059,928;50,94121252;6,97459949
2658;0;104350043;43,5 + 43;Cologne-Muelheim;St;KKM;3360455,87;5648821,321;50,95770349;7,01275869
2658;0;104660034;46,6 + 34;Cologne Bruder Klaus Siedlung;Swch;KBKS;3360164,121;5651542,134;50,98207535;7,00756296
2659;0;104000000;40,0 + 0;Cologne Messe/Deutz;St;KKDZ;3357721,919;5647046,522;50,9410914;6,97456491
2659;0;104350067;43,5 + 67;Cologne-Muelheim;St;KKM;3360463,317;5648826,876;50,9577552;7,01286248
2659;0;104660085;46,6 + 85;Cologne Neurather Ring Strw 2652/2659/2730;Trch;YKKNR;3360896,63;5651641,527;50,98314565;7,01794964
2660;0;100000000;0,0 + 0;Cologne-Muelheim;St;KKM;3360469,51;5648799,646;50,95751207;7,01296101
2660;0;100370079;3,7 + 79;Cologne Messe/Deutz (tief);St;KKDT;3357740,002;5647005,158;50,94072427;6,97483817
2660;0;100510061;5,1 + 61;Cologne Gummersbacher Straße;Swch;KKGU;3359032,195;5646577,174;50,93719676;6,99337698
2661;0;100390090;3,9 + 90;Hoehenhaus;Swch;KHOS;3361195,501;5650496,139;50,97292804;7,02264039
2662;0;100420095;4,2 + 95;Cologne-Muelheim Berliner Straße;Swch;KKMN;3360722,627;5650812,245;50,97565368;7,01579094
2663;0;100190022;1,9 + 22;Hoehenhaus;Swch;KHOS;3361195,501;5650496,139;50,97292804;7,02264039
2663;0;100310061;3,1 + 61;Cologne-Holweide;Sp;KKH;3362396,883;5650799,782;50,97594411;7,03961984
2663;0;100530085;5,3 + 85;Cologne-Dellbrueck;St;KKDB;3364551,135;5651353,772;50,9814317;7,07006857
2663;0;100770071;7,7 + 71;Duckterath;Sp;KDUK;3366909,865;5651665,659;50,98478367;7,10352382
2663;0;100950045;9,5 + 45;Bergisch Gladbach;St;KBGG;3368447,876;5652393,257;50,99167396;7,12515127
2665;0;100000016;0,0 + 16;Cologne-Kalk Nord;St;KKAN;3360600,159;5646809,904;50,9396686;7,01558091
2666;0;100550025;5,5 + 25;Gremberg;St;KG;3362649,383;5642367,507;50,90025052;7,04639093
2666;0;100700080;7,0 + 80;Gremberg Sued;Stp Swch;KGS;3363593,357;5641168,534;50,88970273;7,06024956
2667;0;99999984;-0,0 + -15;Cologne-Kalk Nord;St;KKAN;3360600,159;5646809,904;50,9396686;7,01558091
2667;0;100180006;1,8 + 6;Vingst;Swch;KVI;3360957,177;5645128,565;50,92465017;7,02129847
2670;0;100000000;0,0 + 0;Cologne Main Station;St;KK;3356680,047;5647290,025;50,94302089;6,95965523
2670;0;100110025;1,1 + 25;Cologne Messe/Deutz Sp (S-Bahn);Sp;KKDZB;3357726,024;5647066,332;50,94127037;6,97461554
2670;0;100160094;1,6 + 94;Cologne Posthof;Swch;KKPO;3358279,398;5646940,088;50,94027251;6,98253293
2670;0;100280019;2,8 + 19;Cologne Zoobruecke Wendeanlage;Swch;KKZO;3359107,416;5647408,936;50,94468729;6,99412483
2670;0;100410022;4,1 + 22;Cologne-Buchforst;Sp;KKBH;3359849,828;5648366,312;50,95346885;7,00431351
2670;0;100490056;4,9 + 56;Cologne-Muelheim;St;KKM;3360497,896;5648796,833;50,95749367;7,01336585
2670;0;100751587;7,5 + 1587;Cologne-Stammheim;Sp;KKSH;3359793,202;5652435,197;50,99000798;7,00193974
2670;0;100940030;9,4 + 30;Leverkusen Chempark Sp;Sp Cro;KBAY;3359483,656;5654823,394;51,01138675;6,99660962
2670;0;101160090;11,6 + 90;Leverkusen Mitte Sp;Sp;KLMH;3359182,745;5657063,762;51,03143925;6,99145477
2670;0;101230056;12,3 + 56;Leverkusen-Kueppersteg Cro;Cro;KLKS;3359095,002;5657724,063;51,03734947;6,98994804
2670;0;101330004;13,3 + 4;Leverkusen-Kueppersteg Sp;Sp;KLKH;3358985,767;5658665,911;51,04578361;6,98802505
2670;0;101600074;16,0 + 74;Leverkusen-Rheindorf;Sp Cro;KLRH;3357321,707;5660766,651;51,06424414;6,96348323
2670;0;102020025;20,2 + 25;Langenfeld (Rheinl);St;KLA;3355839,477;5664631,485;51,09859177;6,9408111
2670;0;102260054;22,6 + 54;Langenfeld (Rheinl)-Berghausen;Sp;KLAB;3354701,042;5666770,747;51,1175212;6,92370844
2670;0;102470016;24,7 + 16;Duesseldorf-Hellerhof;Sp;KDHL;3353652,666;5668546,868;51,13320892;6,90802497
2670;0;102600018;26,0 + 18;Duesseldorf-Garath;Sp;KDGA;3352993,659;5669670,093;51,14312975;6,89815812
2670;0;102850045;28,5 + 45;Duesseldorf-Benrath;Sp;KDBE;3351696,926;5671839,51;51,16228226;6,87874737
2670;0;103060002;30,6 + 2;Duesseldorf-Reisholz Swch;Swch;KDRA;3350679,884;5673627,628;51,17807942;6,86347597
2670;0;103100015;31,0 + 15;Duesseldorf-Reisholz Sp;Sp;KDRH;3350478,2;5673988,003;51,18126376;6,86044393
2670;0;103350044;33,5 + 44;Duesseldorf-Eller Sued;Sp;KDES;3348838,705;5675889,719;51,1979144;6,83621344
2670;0;103600015;36,0 + 15;Duesseldorf-Wersten;Swch;KWST;3346785,37;5677083,436;51,20808966;6,80634936
2670;0;103660061;36,6 + 61;Duesseldorf Emma;Swch;KEM;3346143,019;5677152,95;51,20854141;6,79713453
2670;0;103950000;39,5 + 0;Duesseldorf Main Station;St;KD;3345961,205;5678406,437;51,21975117;6,79399653
2670;0;104310057;43,1 + 57;Duesseldorf Heinrich;Stp Swch;KHCH;3346020,192;5681916,017;51,25128981;6,79333203
2670;0;104600020;46,0 + 20;Duesseldorf-Unterrath;St;KDU;3345773,865;5684765,423;51,27681616;6,78857806
2670;0;104760067;47,6 + 67;Duesseldorf Flughafen (Hp);Sp;KDFFH;3345685,252;5686409,384;51,29155789;6,78659912
2670;0;104920030;49,2 + 30;Kalkum;St o.S.;KKAM;3345624,815;5687969,805;51,30555685;6,78505865
2670;0;105200062;52,0 + 62;Angermund;Sp;KANM;3345485,756;5690796,27;51,33090562;6,78184141
2670;0;105370086;53,7 + 86;Duisburg-Rahm;Sp;EDRM;3345401,795;5692516,935;51,34633725;6,77989086
2670;0;105580044;55,8 + 44;Duisburg-Großenbaum;St;EDGR;3345298,173;5694571,766;51,36476479;6,77751143
2670;0;105780045;57,8 + 45;Duisburg-Buchholz;Sp;EDBU;3345215,203;5696581,423;51,38279211;6,77544597
2670;0;105810088;58,1 + 88;Duisburg-Buchholz Swch;Swch;EDBZ;3345199,539;5696924,262;51,38586707;6,77507175
2670;0;106000043;60,0 + 43;Duisburg Schlenk;Sp;EDSL;3345112,915;5698776,623;51,4024805;6,7730203
2670;0;106310008;63,1 + 8;Duisburg Main Station;St;EDG;3345398,328;5701789,44;51,42961803;6,77580518
2671;0;99999942;-0,0 + -57;Hilden;St;KHI;3354727,299;5672267,521;51,16690434;6,9218664
2671;0;100110090;1,1 + 90;Hilden Sued;Sp;KHIS;3355810,665;5671877,293;51,16367303;6,93750151
2671;0;100510060;5,1 + 60;Solingen Vogelpark;Sp;KSV;3359659,235;5672105,417;51,1666792;6,99239713
2671;0;100710070;7,1 + 70;Solingen Main Station;St;KSO;3360483,616;5671424,739;51,16076613;7,00443997
2674;0;100000000;0,0 + 0;Leverkusen Werkstaette;Stp Swch;KWER;3360820,102;5658885,77;51,04820597;7,01408161
2674;0;100210000;2,1 + 0;Opladen;St;KOPL;3360531,424;5660887,591;51,06611917;7,00919613
2675;0;100000027;0,0 + 27;Solingen Main Station;St;KSO;3360474,672;5671423,757;51,16075513;7,00431257
2675;0;100600010;6,0 + 10;Solingen Gruenewald;Sp;KSGR;3365717,353;5671624,149;51,16380969;7,07913911
2675;0;100670052;6,7 + 52;Solingen Mitte;St;KSM;3366390,243;5671816,48;51,16569506;7,08868191
2675;0;101020087;10,2 + 87;Solingen Schaberg;Sp;KSS;3369143,371;5671465,263;51,16317611;7,12814864
2675;0;101410007;14,1 + 7;Remscheid Gueldenwerth;St;KRG;3371602,736;5672070,625;51,16917191;7,1630728
2676;0;102850073;28,5 + 73;Duesseldorf-Eller;St;KDE;3349953,678;5676383,933;51,2026474;6,851947
2676;0;103480069;34,8 + 69;Hilden;St;KHI;3354727,299;5672267,521;51,16690434;6,9218664
2690;0;100910058;9,1 + 58;Cologne Steinstraße (Swch);Swch;KSTA;3362969,056;5642463,364;50,90118762;7,05089651
2690;0;102590059;25,9 + 59;Siegburg/Bonn;St;KSIB;3373344,935;5630259,55;50,79390844;7,20253826
2690;0;106180049;61,8 + 49;Willroth;Cro;FWRT;3395308,66;5604428,17;50,56616021;7,52124735
2690;0;108900087;89,0 + 87;Montabaur (Fernbahn);St;FMT;3416630,134;5590533,973;50,44471375;7,82521873
2690;0;111050014;110,5 + 14;Limburg (Lahn) Sued;St;FLIS;3435786,816;5583339,191;50,38245181;8,09610379
2690;0;111300000;113,0 + 0;Lindenholzhausen (uest);Cro;FLHH;3437518,764;5581595,324;50,36696311;8,12074142
2690;0;113690057;136,9 + 57;Idstein (Taunus) Cro;Cro;FIDS;3447433,249;5561925,125;50,19111153;8,26281464
2690;0;115250090;152,5 + 90;Breckenheim;Swch;FBRM;3455134,752;5548671,825;50,07260202;8,37221626
2690;0;116150007;161,5 + 7;Raunheim Caltex;Swch;FCX;3462217,08;5543688,906;50,02829828;8,47163636
2690;0;116340046;163,4 + 46;Raunheim Moenchhof;Swch;FMOH;3464081,67;5543784,048;50,02926917;8,49764878
2690;0;116920076;169,2 + 76;Frankfurt am Main Flughafen Fernbahnhof;St;FFLF;3469257,027;5546399,269;50,05307062;8,56966561
2690;0;117150096;171,5 + 96;Frankfurter Kreuz;Cro;FFK;3471555,934;5546430,599;50,05346686;8,60176271
2691;0;100550031;5,5 + 31;Cologne Flughafen Nordwest;Swch;KFNW;3361323,18;5644753,008;50,92136434;7,02664365
2691;0;100840059;8,4 + 59;Cologne Frankfurter Straße Swch;Swch;KPHF;3363892,758;5644155,473;50,91660787;7,06338883
2691;0;101520036;15,2 + 36;Cologne/Bonn Flughafen;St;KFKB;3367711,438;5639858,584;50,8788914;7,11921735
2692;0;100000000;0,0 + 0;Cologne Flughafen Nordost;Swch;KFNO;3361755,731;5644314,464;50,91752834;7,03295773
